fatality_count,Month,Year,event_date,Landslide_Amt,Fatality count,Landslide Count,,Month_Names,Months,Landslides per month,Death per month,,Years,Landslides per year
1,2,2017,2/8/2017,3130,,,,,,,,,,
0,3,2017,3/29/2017,3131,,,,,,,,,,
0,4,2017,4/5/2017,3132,,,,,,,,,,
0,9,2017,9/28/2017,3133,,,,,,,,,,
0,2,2017,2/17/2017,3134,,,,,,,,,,
0,2,2017,2/28/2017,3135,,,,,,,,,,
0,4,2017,4/20/2017,3136,,,,,,,,,,
0,4,2017,4/13/2017,3137,,,,,,,,,,
0,2,2017,2/16/2017,3138,,,,,,,,,,
0,3,2017,3/1/2017,3139,,,,,,,,,,
,11,2017,11/15/2017,3140,,,,,,,,,,
0,3,2017,3/3/2017,3141,,,,,,,,,,
0,4,2017,4/14/2017,3142,,,,,,,,,,
0,2,2017,2/16/2017,3143,,,,,,,,,,
0,1,2017,1/24/2017,3144,,,,,,,,,,
0,2,2017,2/16/2017,3145,,,,,,,,,,
0,2,2017,2/7/2017,3146,,,,,,,,,,
0,3,2017,3/8/2017,3147,,,,,,,,,,
0,4,2017,4/11/2017,3148,,,,,,,,,,
0,3,2017,3/20/2017,3149,,,,,,,,,,
0,3,2017,3/18/2017,3150,,,,,,,,,,
0,4,2017,4/24/2017,3151,,,,,,,,,,
0,3,2017,3/27/2017,3152,,,,,,,,,,
0,2,2017,2/13/2017,3153,,,,,,,,,,
0,2,2017,2/22/2017,3154,,,,,,,,,,
0,2,2017,2/18/2017,3155,,,,,,,,,,
0,4,2017,4/20/2017,3156,,,,,,,,,,
0,3,2017,3/8/2017,3157,,,,,,,,,,
0,1,2017,1/9/2017,3158,,,,,,,,,,
0,3,2017,3/23/2017,3159,,,,,,,,,,
0,3,2017,3/9/2017,3160,,,,,,,,,,
0,6,2017,6/12/2017,3161,,,,,,,,,,
0,2,2017,2/7/2017,3162,,,,,,,,,,
0,1,2017,1/19/2017,3163,,,,,,,,,,
0,2,2017,2/10/2017,3164,,,,,,,,,,
0,9,2017,9/4/2017,3165,,,,,,,,,,
0,6,2017,6/1/2017,3166,,,,,,,,,,
0,3,2017,3/28/2017,3167,,,,,,,,,,
0,2,2017,2/17/2017,3168,,,,,,,,,,
0,2,2017,2/28/2017,3169,,,,,,,,,,
0,6,2017,6/19/2017,3170,,,,,,,,,,
0,3,2017,3/7/2017,3171,,,,,,,,,,
0,1,2017,1/22/2017,3172,,,,,,,,,,
0,5,2017,5/8/2017,3173,,,,,,,,,,
0,1,2017,1/4/2017,3174,,,,,,,,,,
0,2,2017,2/21/2017,3175,,,,,,,,,,
0,2,2017,2/17/2017,3176,,,,,,,,,,
0,2,2017,2/21/2017,3177,,,,,,,,,,
0,3,2017,3/25/2017,3178,,,,,,,,,,
0,12,2017,12/29/2017,3179,,,,,,,,,,
0,2,2017,2/27/2017,3180,,,,,,,,,,
,5,2017,5/24/2017,3181,,,,,,,,,,
0,1,2017,1/11/2017,3182,,,,,,,,,,
0,2,2017,2/9/2017,3183,,,,,,,,,,
0,10,2017,10/30/2017,3184,,,,,,,,,,
0,1,2017,1/12/2017,3185,,,,,,,,,,
0,1,2017,1/21/2017,3186,,,,,,,,,,
,11,2017,11/20/2017,3187,,,,,,,,,,
0,2,2017,2/28/2017,3188,,,,,,,,,,
0,5,2017,5/4/2017,3189,,,,,,,,,,
0,2,2017,2/23/2017,3190,,,,,,,,,,
0,3,2017,3/25/2017,3191,,,,,,,,,,
0,7,2017,7/7/2017,3192,,,,,,,,,,
,1,2017,1/23/2017,3193,,,,,,,,,,
0,4,2017,4/18/2017,3194,,,,,,,,,,
0,4,2017,4/19/2017,3195,,,,,,,,,,
0,4,2017,4/23/2017,3196,,,,,,,,,,
0,10,2017,10/22/2017,3197,,,,,,,,,,
0,2,2017,2/19/2017,3198,,,,,,,,,,
0,5,2017,5/11/2017,3199,,,,,,,,,,
0,3,2017,3/15/2017,3200,,,,,,,,,,
0,4,2017,4/14/2017,3201,,,,,,,,,,
0,1,2017,1/26/2017,3202,,,,,,,,,,
0,5,2017,5/31/2017,3203,,,,,,,,,,
0,2,2017,2/21/2017,3204,,,,,,,,,,
0,3,2017,3/18/2017,3205,,,,,,,,,,
0,1,2017,1/29/2017,3206,,,,,,,,,,
0,5,2017,5/12/2017,3207,,,,,,,,,,
0,4,2017,4/2/2017,3208,,,,,,,,,,
0,2,2017,2/7/2017,3209,,,,,,,,,,
0,2,2017,2/8/2017,3210,,,,,,,,,,
0,2,2017,2/14/2017,3211,,,,,,,,,,
0,2,2017,2/9/2017,3212,,,,,,,,,,
0,3,2017,3/21/2017,3213,,,,,,,,,,
0,1,2017,1/24/2017,3214,,,,,,,,,,
0,3,2017,3/27/2017,3215,,,,,,,,,,
0,3,2017,3/7/2017,3216,,,,,,,,,,
0,2,2017,2/23/2017,3217,,,,,,,,,,
0,3,2017,3/19/2017,3218,,,,,,,,,,
0,4,2017,4/2/2017,3219,,,,,,,,,,
0,2,2017,2/15/2017,3220,,,,,,,,,,
0,2,2017,2/9/2017,3221,,,,,,,,,,
0,1,2017,1/9/2017,3222,,,,,,,,,,
0,5,2017,5/13/2017,3223,,,,,,,,,,
0,2,2017,2/9/2017,3224,,,,,,,,,,
0,6,2017,6/26/2017,3225,,,,,,,,,,
0,1,2017,1/9/2017,3226,,,,,,,,,,
0,3,2017,3/15/2017,3227,,,,,,,,,,
0,1,2017,1/22/2017,3228,,,,,,,,,,
9,7,2017,7/16/2017,3229,,,,,,,,,,
0,3,2017,3/8/2017,3230,,,,,,,,,,
0,3,2017,3/18/2017,3231,,,,,,,,,,
0,4,2017,4/28/2017,3232,,,,,,,,,,
0,6,2017,6/21/2017,3233,,,,,,,,,,
0,1,2017,1/10/2017,3234,,,,,,,,,,
0,5,2017,5/2/2017,3235,,,,,,,,,,
0,2,2017,2/8/2017,3236,,,,,,,,,,
,7,2017,7/5/2017,3237,,,,,,,,,,
0,5,2017,5/8/2017,3238,,,,,,,,,,
0,3,2017,3/28/2017,3239,,,,,,,,,,
0,1,2017,1/3/2017,3240,,,,,,,,,,
0,10,2017,10/29/2017,3241,,,,,,,,,,
0,2,2017,2/22/2017,3242,,,,,,,,,,
0,2,2017,2/10/2017,3243,,,,,,,,,,
0,5,2017,5/11/2017,3244,,,,,,,,,,
0,1,2017,1/6/2017,3245,,,,,,,,,,
0,11,2017,11/19/2017,3246,,,,,,,,,,
0,7,2017,7/6/2017,3247,,,,,,,,,,
0,5,2017,5/30/2017,3248,,,,,,,,,,
0,2,2017,2/15/2017,3249,,,,,,,,,,
0,10,2017,10/4/2017,3250,,,,,,,,,,
0,3,2017,3/2/2017,3251,,,,,,,,,,
0,4,2017,4/29/2017,3252,,,,,,,,,,
0,5,2017,5/21/2017,3253,,,,,,,,,,
0,2,2017,2/21/2017,3254,,,,,,,,,,
0,2,2017,2/6/2017,3255,,,,,,,,,,
0,1,2017,1/11/2017,3256,,,,,,,,,,
0,4,2017,4/7/2017,3257,,,,,,,,,,
0,1,2017,1/24/2017,3258,,,,,,,,,,
0,3,2017,3/6/2017,3259,,,,,,,,,,
0,4,2017,4/15/2017,3260,,,,,,,,,,
0,4,2017,4/28/2017,3261,,,,,,,,,,
0,4,2017,4/27/2017,3262,,,,,,,,,,
0,4,2017,4/7/2017,3263,,,,,,,,,,
0,6,2017,6/5/2017,3264,,,,,,,,,,
0,4,2017,4/20/2017,3265,,,,,,,,,,
0,3,2017,3/11/2017,3266,,,,,,,,,,
0,2,2017,2/16/2017,3267,,,,,,,,,,
0,1,2017,1/20/2017,3268,,,,,,,,,,
0,4,2017,4/7/2017,3269,,,,,,,,,,
0,1,2017,1/3/2017,3270,,,,,,,,,,
0,2,2017,2/16/2017,3271,,,,,,,,,,
0,1,2017,1/26/2017,3272,,,,,,,,,,
0,1,2017,1/8/2017,3273,,,,,,,,,,
0,5,2017,5/3/2017,3274,,,,,,,,,,
0,4,2017,4/9/2017,3275,,,,,,,,,,
0,4,2017,4/5/2017,3276,,,,,,,,,,
0,1,2017,1/9/2017,3277,,,,,,,,,,
0,2,2017,2/10/2017,3278,,,,,,,,,,
0,8,2017,8/27/2017,3279,,,,,,,,,,
0,2,2017,2/10/2017,3280,,,,,,,,,,
0,2,2017,2/24/2017,3281,,,,,,,,,,
0,1,2017,1/7/2017,3282,,,,,,,,,,
0,3,2017,3/16/2017,3283,,,,,,,,,,
0,2,2017,2/27/2017,3284,,,,,,,,,,
0,3,2017,3/18/2017,3285,,,,,,,,,,
0,3,2017,3/15/2017,3286,,,,,,,,,,
0,5,2017,5/2/2017,3287,,,,,,,,,,
0,1,2017,1/24/2017,3288,,,,,,,,,,
0,3,2017,3/25/2017,3289,,,,,,,,,,
0,3,2017,3/5/2017,3290,,,,,,,,,,
0,1,2017,1/22/2017,3291,,,,,,,,,,
0,4,2017,4/23/2017,3292,,,,,,,,,,
0,2,2017,2/21/2017,3293,,,,,,,,,,
0,9,2017,9/12/2017,3294,,,,,,,,,,
0,3,2017,3/26/2017,3295,,,,,,,,,,
0,4,2017,4/25/2017,3296,,,,,,,,,,
0,7,2017,7/7/2017,3297,,,,,,,,,,
0,6,2017,6/24/2017,3298,,,,,,,,,,
0,6,2017,6/15/2017,3299,,,,,,,,,,
0,1,2017,1/24/2017,3300,,,,,,,,,,
0,5,2017,5/29/2017,3301,,,,,,,,,,
0,5,2017,5/25/2017,3302,,,,,,,,,,
0,2,2017,2/8/2017,3303,,,,,,,,,,
0,3,2017,3/14/2017,3304,,,,,,,,,,
0,3,2017,3/20/2017,3305,,,,,,,,,,
0,3,2017,3/8/2017,3306,,,,,,,,,,
0,3,2017,3/13/2017,3307,,,,,,,,,,
0,4,2017,4/6/2017,3308,,,,,,,,,,
0,1,2017,1/19/2017,3309,,,,,,,,,,
0,4,2017,4/23/2017,3310,,,,,,,,,,
0,4,2017,4/28/2017,3311,,,,,,,,,,
0,3,2017,3/18/2017,3312,,,,,,,,,,
0,4,2017,4/23/2017,3313,,,,,,,,,,
0,2,2017,2/6/2017,3314,,,,,,,,,,
0,5,2017,5/28/2017,3315,,,,,,,,,,
0,10,2017,10/25/2017,3316,,,,,,,,,,
0,1,2017,1/9/2017,3317,,,,,,,,,,
0,1,2017,1/24/2017,3318,,,,,,,,,,
0,3,2017,3/24/2017,3319,,,,,,,,,,
0,4,2017,4/24/2017,3320,,,,,,,,,,
0,4,2017,4/1/2017,3321,,,,,,,,,,
0,4,2017,4/6/2017,3322,,,,,,,,,,
0,1,2017,1/5/2017,3323,,,,,,,,,,
0,5,2017,5/19/2017,3324,,,,,,,,,,
0,3,2017,3/18/2017,3325,,,,,,,,,,
0,4,2017,4/23/2017,3326,,,,,,,,,,
0,1,2017,1/22/2017,3327,,,,,,,,,,
0,1,2017,1/9/2017,3328,,,,,,,,,,
0,6,2017,6/29/2017,3329,,,,,,,,,,
0,1,2017,1/20/2017,3330,,,,,,,,,,
0,6,2017,6/28/2017,3331,,,,,,,,,,
0,4,2017,4/23/2017,3332,,,,,,,,,,
0,2,2017,2/7/2017,3333,,,,,,,,,,
0,1,2017,1/10/2017,3334,,,,,,,,,,
0,5,2017,5/29/2017,3335,,,,,,,,,,
0,1,2017,1/22/2017,3336,,,,,,,,,,
0,3,2017,3/29/2017,3337,,,,,,,,,,
0,2,2017,2/23/2017,3338,,,,,,,,,,
0,2,2017,2/24/2017,3339,,,,,,,,,,
0,2,2017,2/9/2017,3340,,,,,,,,,,
0,2,2017,2/11/2017,3341,,,,,,,,,,
0,5,2017,5/12/2017,3342,,,,,,,,,,
0,2,2017,2/9/2017,3343,,,,,,,,,,
0,4,2017,4/7/2017,3344,,,,,,,,,,
0,5,2017,5/19/2017,3345,,,,,,,,,,
0,2,2017,2/13/2017,3346,,,,,,,,,,
0,5,2017,5/17/2017,3347,,,,,,,,,,
0,1,2017,1/3/2017,3348,,,,,,,,,,
0,11,2017,11/12/2017,3349,,,,,,,,,,
0,3,2017,3/31/2017,3350,,,,,,,,,,
0,4,2017,4/7/2017,3351,,,,,,,,,,
0,2,2017,2/7/2017,3352,,,,,,,,,,
0,2,2017,2/24/2017,3353,,,,,,,,,,
0,1,2017,1/10/2017,3354,,,,,,,,,,
0,3,2017,3/24/2017,3355,,,,,,,,,,
0,1,2017,1/19/2017,3356,,,,,,,,,,
0,3,2017,3/20/2017,3357,,,,,,,,,,
0,7,2017,7/1/2017,3358,,,,,,,,,,
0,3,2017,3/15/2017,3359,,,,,,,,,,
0,3,2017,3/29/2017,3360,,,,,,,,,,
0,3,2017,3/8/2017,3361,,,,,,,,,,
0,1,2017,1/20/2017,3362,,,,,,,,,,
0,3,2017,3/8/2017,3363,,,,,,,,,,
0,5,2017,5/15/2017,3364,,,,,,,,,,
0,2,2017,2/27/2017,3365,,,,,,,,,,
0,3,2017,3/21/2017,3366,,,,,,,,,,
0,2,2017,2/17/2017,3367,,,,,,,,,,
0,1,2017,1/20/2017,3368,,,,,,,,,,
0,5,2017,5/20/2017,3369,,,,,,,,,,
0,2,2017,2/10/2017,3370,,,,,,,,,,
0,4,2017,4/24/2017,3371,,,,,,,,,,
0,2,2017,2/21/2017,3372,,,,,,,,,,
0,5,2017,5/4/2017,3373,,,,,,,,,,
0,6,2017,6/5/2017,3374,,,,,,,,,,
0,1,2017,1/24/2017,3375,,,,,,,,,,
0,3,2017,3/27/2017,3376,,,,,,,,,,
0,3,2017,3/1/2017,3377,,,,,,,,,,
0,2,2017,2/28/2017,3378,,,,,,,,,,
0,8,2017,8/20/2017,3379,,,,,,,,,,
0,2,2017,2/17/2017,3380,,,,,,,,,,
0,1,2017,1/9/2017,3381,,,,,,,,,,
0,2,2017,2/8/2017,3382,,,,,,,,,,
0,8,2017,8/29/2017,3383,,,,,,,,,,
0,8,2017,8/26/2017,3384,,,,,,,,,,
0,4,2017,4/30/2017,3385,,,,,,,,,,
0,4,2017,4/2/2017,3386,,,,,,,,,,
0,2,2017,2/21/2017,3387,,,,,,,,,,
0,3,2017,3/18/2017,3388,,,,,,,,,,
0,2,2017,2/14/2017,3389,,,,,,,,,,
0,1,2017,1/19/2017,3390,,,,,,,,,,
0,3,2017,3/17/2017,3391,,,,,,,,,,
0,2,2017,2/6/2017,3392,,,,,,,,,,
0,2,2017,2/6/2017,3393,,,,,,,,,,
0,3,2017,3/1/2017,3394,,,,,,,,,,
0,1,2017,1/6/2017,3395,,,,,,,,,,
0,4,2017,4/13/2017,3396,,,,,,,,,,
0,3,2017,3/15/2017,3397,,,,,,,,,,
0,3,2017,3/16/2017,3398,,,,,,,,,,
0,1,2017,1/9/2017,3399,,,,,,,,,,
0,2,2017,2/17/2017,3400,,,,,,,,,,
0,9,2017,9/8/2017,3401,,,,,,,,,,
0,10,2017,10/23/2017,3402,,,,,,,,,,
0,1,2017,1/4/2017,3403,,,,,,,,,,
0,2,2017,2/16/2017,3404,,,,,,,,,,
0,1,2017,1/16/2017,3405,,,,,,,,,,
0,12,2017,12/14/2017,3406,,,,,,,,,,
0,5,2017,5/24/2017,3407,,,,,,,,,,
0,2,2017,2/6/2017,3408,,,,,,,,,,
0,2,2017,2/9/2017,3409,,,,,,,,,,
0,1,2017,1/18/2017,3410,,,,,,,,,,
0,4,2017,4/30/2017,3411,,,,,,,,,,
0,2,2017,2/15/2017,3412,,,,,,,,,,
1,9,2017,9/27/2017,3413,,,,,,,,,,
0,3,2017,3/27/2017,3414,,,,,,,,,,
0,1,2017,1/22/2017,3415,,,,,,,,,,
0,8,2017,8/24/2017,3416,,,,,,,,,,
0,4,2017,4/7/2017,3417,,,,,,,,,,
0,1,2017,1/20/2017,3418,,,,,,,,,,
0,5,2017,5/3/2017,3419,,,,,,,,,,
0,1,2017,1/12/2017,3420,,,,,,,,,,
0,1,2017,1/18/2017,3421,,,,,,,,,,
0,2,2017,2/16/2017,3422,,,,,,,,,,
0,2,2017,2/27/2017,3423,,,,,,,,,,
0,1,2017,1/20/2017,3424,,,,,,,,,,
0,2,2017,2/22/2017,3425,,,,,,,,,,
0,9,2017,9/8/2017,3426,,,,,,,,,,
0,4,2017,4/9/2017,3427,,,,,,,,,,
0,1,2017,1/12/2017,3428,,,,,,,,,,
0,1,2017,1/6/2017,3429,,,,,,,,,,
0,1,2017,1/20/2017,3430,,,,,,,,,,
0,1,2017,1/20/2017,3431,,,,,,,,,,
0,10,2017,10/24/2017,3432,,,,,,,,,,
0,12,2017,12/28/2017,3433,,,,,,,,,,
0,4,2017,4/16/2017,3434,,,,,,,,,,
0,3,2017,3/18/2017,3435,,,,,,,,,,
0,3,2017,3/27/2017,3436,,,,,,,,,,
0,1,2017,1/10/2017,3437,,,,,,,,,,
0,2,2017,2/9/2017,3438,,,,,,,,,,
0,5,2017,5/9/2017,3439,,,,,,,,,,
0,1,2017,1/9/2017,3440,,,,,,,,,,
0,5,2017,5/12/2017,3441,,,,,,,,,,
0,2,2017,2/20/2017,3442,,,,,,,,,,
0,4,2017,4/14/2017,3443,,,,,,,,,,
0,4,2017,4/1/2017,3444,,,,,,,,,,
0,3,2017,3/18/2017,3445,,,,,,,,,,
0,1,2017,1/22/2017,3446,,,,,,,,,,
0,5,2017,5/23/2017,3447,,,,,,,,,,
0,3,2017,3/1/2017,3448,,,,,,,,,,
0,9,2017,9/14/2017,3449,,,,,,,,,,
0,3,2017,3/26/2017,3450,,,,,,,,,,
0,2,2017,2/16/2017,3451,,,,,,,,,,
0,6,2017,6/12/2017,3452,,,,,,,,,,
0,5,2017,5/5/2017,3453,,,,,,,,,,
0,2,2017,2/20/2017,3454,,,,,,,,,,
0,1,2017,1/9/2017,3455,,,,,,,,,,
0,2,2017,2/5/2017,3456,,,,,,,,,,
0,4,2017,4/30/2017,3457,,,,,,,,,,
0,1,2017,1/8/2017,3458,,,,,,,,,,
0,1,2017,1/9/2017,3459,,,,,,,,,,
0,6,2017,6/27/2017,3460,,,,,,,,,,
0,5,2017,5/22/2017,3461,,,,,,,,,,
0,2,2017,2/23/2017,3462,,,,,,,,,,
0,3,2017,3/23/2017,3463,,,,,,,,,,
0,2,2017,2/16/2017,3464,,,,,,,,,,
,12,2017,12/21/2017,3465,,,,,,,,,,
0,11,2017,11/17/2017,3466,,,,,,,,,,
0,3,2017,3/17/2017,3467,,,,,,,,,,
0,1,2017,1/5/2017,3468,,,,,,,,,,
0,2,2017,2/20/2017,3469,,,,,,,,,,
0,11,2017,11/5/2017,3470,,,,,,,,,,
0,3,2017,3/14/2017,3471,,,,,,,,,,
0,5,2017,5/21/2017,3472,,,,,,,,,,
0,2,2017,2/7/2017,3473,,,,,,,,,,
0,2,2017,2/13/2017,3474,,,,,,,,,,
0,4,2017,4/9/2017,3475,,,,,,,,,,
0,5,2017,5/19/2017,3476,,,,,,,,,,
0,1,2017,1/13/2017,3477,,,,,,,,,,
0,3,2017,3/24/2017,3478,,,,,,,,,,
0,3,2017,3/20/2017,3479,,,,,,,,,,
0,6,2017,6/10/2017,3480,,,,,,,,,,
0,7,2017,7/30/2017,3481,,,,,,,,,,
0,4,2017,4/23/2017,3482,,,,,,,,,,
0,2,2017,2/15/2017,3483,,,,,,,,,,
0,8,2017,8/4/2017,3484,,,,,,,,,,
0,3,2017,3/31/2017,3485,,,,,,,,,,
0,8,2017,8/22/2017,3486,,,,,,,,,,
0,2,2017,2/13/2017,3487,,,,,,,,,,
0,3,2017,3/7/2017,3488,,,,,,,,,,
0,1,2017,1/20/2017,3489,,,,,,,,,,
0,6,2017,6/8/2017,3490,,,,,,,,,,
0,2,2017,2/8/2017,3491,,,,,,,,,,
0,2,2017,2/21/2017,3492,,,,,,,,,,
0,2,2017,2/7/2017,3493,,,,,,,,,,
0,5,2017,5/1/2017,3494,,,,,,,,,,
0,3,2017,3/27/2017,3495,,,,,,,,,,
0,2,2017,2/14/2017,3496,,,,,,,,,,
,2,2017,2/8/2017,3497,,,,,,,,,,
0,3,2017,3/16/2017,3498,,,,,,,,,,
0,3,2017,3/14/2017,3499,,,,,,,,,,
0,1,2017,1/22/2017,3500,,,,,,,,,,
0,6,2017,6/27/2017,3501,,,,,,,,,,
0,1,2017,1/22/2017,3502,,,,,,,,,,
0,1,2017,1/9/2017,3503,,,,,,,,,,
0,12,2017,12/18/2017,3504,,,,,,,,,,
,10,2017,10/20/2017,3505,,,,,,,,,,
0,3,2017,3/15/2017,3506,,,,,,,,,,
0,10,2017,10/9/2017,3507,,,,,,,,,,
0,2,2017,2/21/2017,3508,,,,,,,,,,
,3,2017,3/31/2017,3509,,,,,,,,,,
0,6,2017,6/1/2017,3510,,,,,,,,,,
0,5,2017,5/10/2017,3511,,,,,,,,,,
0,1,2017,1/9/2017,3512,,,,,,,,,,
0,2,2017,2/6/2017,3513,,,,,,,,,,
0,3,2017,3/15/2017,3514,,,,,,,,,,
0,1,2017,1/20/2017,3515,,,,,,,,,,
0,3,2017,3/28/2017,3516,,,,,,,,,,
0,3,2017,3/29/2017,3517,,,,,,,,,,
0,3,2017,3/15/2017,3518,,,,,,,,,,
0,2,2017,2/5/2017,3519,,,,,,,,,,
0,2,2017,2/8/2017,3520,,,,,,,,,,
0,2,2017,2/8/2017,3521,,,,,,,,,,
0,2,2017,2/15/2017,3522,,,,,,,,,,
0,1,2017,1/3/2017,3523,,,,,,,,,,
0,2,2017,2/7/2017,3524,,,,,,,,,,
0,1,2017,1/4/2017,3525,,,,,,,,,,
0,8,2017,8/31/2017,3526,,,,,,,,,,
,7,2017,7/11/2017,3527,,,,,,,,,,
0,9,2017,9/25/2017,3528,,,,,,,,,,
0,1,2017,1/6/2017,3529,,,,,,,,,,
0,3,2017,3/18/2017,3530,,,,,,,,,,
0,3,2017,3/23/2017,3531,,,,,,,,,,
0,4,2017,4/13/2017,3532,,,,,,,,,,
0,4,2017,4/1/2017,3533,,,,,,,,,,
0,2,2017,2/17/2017,3534,,,,,,,,,,
0,5,2017,5/16/2017,3535,,,,,,,,,,
0,2,2017,2/27/2017,3536,,,,,,,,,,
0,9,2017,9/22/2017,3537,,,,,,,,,,
0,2,2017,2/7/2017,3538,,,,,,,,,,
0,3,2017,3/9/2017,3539,,,,,,,,,,
0,1,2017,1/10/2017,3540,,,,,,,,,,
0,6,2017,6/17/2017,3541,,,,,,,,,,
0,2,2017,2/10/2017,3542,,,,,,,,,,
0,4,2017,4/28/2017,3543,,,,,,,,,,
,6,2017,6/5/2017,3544,,,,,,,,,,
0,2,2017,2/10/2017,3545,,,,,,,,,,
0,5,2017,5/18/2017,3546,,,,,,,,,,
0,2,2017,2/17/2017,3547,,,,,,,,,,
0,1,2017,1/14/2017,3548,,,,,,,,,,
0,5,2017,5/1/2017,3549,,,,,,,,,,
0,2,2017,2/16/2017,3550,,,,,,,,,,
0,1,2017,1/7/2017,3551,,,,,,,,,,
,1,2017,1/9/2017,3552,,,,,,,,,,
0,2,2017,2/11/2017,3553,,,,,,,,,,
0,4,2017,4/7/2017,3554,,,,,,,,,,
0,2,2017,2/19/2017,3555,,,,,,,,,,
0,2,2017,2/21/2017,3556,,,,,,,,,,
0,6,2017,6/1/2017,3557,,,,,,,,,,
0,2,2017,2/7/2017,3558,,,,,,,,,,
0,2,2017,2/15/2017,3559,,,,,,,,,,
0,5,2017,5/23/2017,3560,,,,,,,,,,
0,2,2017,2/16/2017,3561,,,,,,,,,,
0,1,2017,1/20/2017,3562,,,,,,,,,,
0,12,2017,12/20/2017,3563,,,,,,,,,,
0,2,2017,2/22/2017,3564,,,,,,,,,,
0,1,2017,1/10/2017,3565,,,,,,,,,,
0,1,2017,1/20/2017,3566,,,,,,,,,,
0,1,2017,1/7/2017,3567,,,,,,,,,,
0,1,2017,1/4/2017,3568,,,,,,,,,,
0,2,2017,2/10/2017,3569,,,,,,,,,,
0,2,2017,2/7/2017,3570,,,,,,,,,,
0,7,2017,7/7/2017,3571,,,,,,,,,,
0,2,2017,2/21/2017,3572,,,,,,,,,,
0,2,2017,2/24/2017,3573,,,,,,,,,,
0,4,2017,4/13/2017,3574,,,,,,,,,,
0,1,2017,1/8/2017,3575,,,,,,,,,,
0,3,2017,3/27/2017,3576,,,,,,,,,,
0,2,2017,2/10/2017,3577,,,,,,,,,,
0,1,2017,1/22/2017,3578,,,,,,,,,,
0,1,2017,1/17/2017,3579,,,,,,,,,,
0,3,2017,3/13/2017,3580,,,,,,,,,,
0,2,2017,2/21/2017,3581,,,,,,,,,,
0,1,2017,1/12/2017,3582,,,,,,,,,,
0,2,2017,2/3/2017,3583,,,,,,,,,,
,9,2017,9/5/2017,3584,,,,,,,,,,
0,2,2017,2/8/2017,3585,,,,,,,,,,
0,1,2017,1/20/2017,3586,,,,,,,,,,
0,1,2017,1/19/2017,3587,,,,,,,,,,
0,1,2017,1/30/2017,3588,,,,,,,,,,
0,5,2017,5/9/2017,3589,,,,,,,,,,
0,6,2017,6/27/2017,3590,,,,,,,,,,
0,3,2017,3/22/2017,3591,,,,,,,,,,
0,3,2017,3/6/2017,3592,,,,,,,,,,
0,12,2017,12/29/2017,3593,,,,,,,,,,
0,4,2017,4/7/2017,3594,,,,,,,,,,
0,5,2017,5/22/2017,3595,,,,,,,,,,
0,2,2017,2/16/2017,3596,,,,,,,,,,
0,2,2017,2/16/2017,3597,,,,,,,,,,
0,1,2017,1/22/2017,3598,,,,,,,,,,
0,3,2017,3/30/2017,3599,,,,,,,,,,
0,5,2017,5/19/2017,3600,,,,,,,,,,
0,1,2017,1/10/2017,3601,,,,,,,,,,
0,3,2017,3/23/2017,3602,,,,,,,,,,
0,1,2017,1/9/2017,3603,,,,,,,,,,
0,4,2017,4/26/2017,3604,,,,,,,,,,
0,1,2017,1/6/2017,3605,,,,,,,,,,
0,5,2017,5/18/2017,3606,,,,,,,,,,
0,5,2017,5/5/2017,3607,,,,,,,,,,
0,3,2017,3/18/2017,3608,,,,,,,,,,
0,2,2017,2/5/2017,3609,,,,,,,,,,
0,6,2017,6/19/2017,3610,,,,,,,,,,
0,2,2017,2/9/2017,3611,,,,,,,,,,
0,1,2017,1/24/2017,3612,,,,,,,,,,
0,2,2017,2/28/2017,3613,,,,,,,,,,
0,2,2017,2/17/2017,3614,,,,,,,,,,
0,4,2017,4/5/2017,3615,,,,,,,,,,
0,2,2017,2/24/2017,3616,,,,,,,,,,
0,7,2017,7/4/2017,3617,,,,,,,,,,
0,2,2017,2/21/2017,3618,,,,,,,,,,
0,1,2017,1/3/2017,3619,,,,,,,,,,
0,1,2017,1/20/2017,3620,,,,,,,,,,
0,3,2017,3/29/2017,3621,,,,,,,,,,
0,1,2017,1/11/2017,3622,,,,,,,,,,
0,4,2017,4/23/2017,3623,,,,,,,,,,
0,5,2017,5/1/2017,3624,,,,,,,,,,
0,3,2017,3/16/2017,3625,,,,,,,,,,
0,4,2017,4/8/2017,3626,,,,,,,,,,
0,2,2017,2/16/2017,3627,,,,,,,,,,
0,3,2017,3/4/2017,3628,,,,,,,,,,
0,8,2017,8/25/2017,3629,,,,,,,,,,
0,3,2017,3/2/2017,3630,,,,,,,,,,
0,5,2017,5/1/2017,3631,,,,,,,,,,
0,2,2017,2/7/2017,3632,,,,,,,,,,
0,5,2017,5/11/2017,3633,,,,,,,,,,
0,5,2017,5/12/2017,3634,,,,,,,,,,
0,4,2017,4/20/2017,3635,,,,,,,,,,
0,2,2017,2/9/2017,3636,,,,,,,,,,
0,1,2017,1/22/2017,3637,,,,,,,,,,
0,7,2017,7/5/2017,3638,,,,,,,,,,
0,2,2017,2/19/2017,3639,,,,,,,,,,
0,1,2017,1/22/2017,3640,,,,,,,,,,
0,3,2017,3/4/2017,3641,,,,,,,,,,
0,1,2017,1/20/2017,3642,,,,,,,,,,
0,2,2017,2/16/2017,3643,,,,,,,,,,
0,1,2017,1/18/2017,3644,,,,,,,,,,
0,4,2017,4/20/2017,3645,,,,,,,,,,
