Month,Year,ev_date,State,latitude,longitude,Landslide Count,Years
10,2016,10/18/2016 9:00,Washington,47.267,-122.2625,,
12,2016,12/5/2016 0:00,California,39.941551,-121.267258,,
5,2016,5/11/2016 18:00,West Virginia,40.1031,-80.7009,,
3,2016,3/13/2016 0:00,California,38.8758,-121.1358,,
7,2016,7/20/2016 14:30,Colorado,37.9926,-108.0164,,
1,2016,1/19/2016 0:00,California,37.0937,-119.7531,,
2,2016,2/27/2016 15:30,Idaho,44.104,-116.0033,,
7,2016,7/20/2016 14:30,Colorado,38.0008,-108.0364,,
9,2016,9/7/2016 7:00,Minnesota,43.6966,-91.2725,,
3,2016,3/11/2016 9:00,California,39.4416,-123.8033,,
1,2016,1/15/2016 17:00,California,38.9226,-121.0257,,
11,2016,11/22/2016 0:00,Oregon,45.585918,-123.586208,,
12,2016,12/29/2016 8:00,Kentucky,37.12566076,-82.81854517,,
6,2016,6/21/2016 23:00,California,37.6745,-119.7826,,
2,2016,2/23/2016 0:00,West Virginia,37.4096,-81.4268,,
3,2016,3/12/2016 0:00,California,38.6498,-123.3792,,
10,2016,10/23/2016 19:30,California,34.2304,-117.2997,,
7,2016,7/20/2016 14:30,Colorado,37.9948,-108.0294,,
11,2016,11/19/2016 21:00,Kentucky,37.750375,-85.667209,,
10,2016,10/5/2016 10:00,Vermont,44.1292,-72.6672,,
3,2016,3/14/2016 0:00,California,38.7164,-123.3974,,
3,2016,3/8/2016 0:00,California,36.5538,-121.748,,
12,2016,12/23/2016 0:00,California,34.281648,-119.305557,,
12,2016,12/16/2016 8:00,California,34.379152,-118.402419,,
7,2016,7/19/2016 15:00,Washington,47.8885,-119.9177,,
10,2016,10/15/2016 0:00,Washington,47.919,-120.2137,,
2,2016,2/23/2016 23:00,Ohio,39.1224,-84.4488,,
1,2016,1/5/2016 0:00,California,34.3515,-118.5393,,
6,2016,6/2/2016 18:00,West Virginia,39.4143,-78.725,,
11,2016,11/28/2016 0:00,Washington,47.802118,-122.39457,,
1,2016,1/15/2016 15:00,California,36.741,-121.7749,,
12,2016,12/23/2016 0:00,California,39.291956,-121.09722,,
5,2016,5/28/2016 0:00,Missouri,38.9913,-94.5226,,
1,2016,1/22/2016 0:00,California,37.0538,-122.0736,,
7,2016,7/20/2016 14:30,Colorado,37.9979,-108.0336,,
2,2016,2/22/2016 0:00,West Virginia,37.4082,-81.4261,,
3,2016,3/13/2016 0:00,California,38.7987,-120.4218,,
3,2016,3/28/2016 9:00,Washington,47.91,-122.3209,,
12,2016,12/10/2016 0:00,California,37.126455,-122.122693,,
12,2016,12/16/2016 22:00,California,38.359775,-122.200994,,
12,2016,12/25/2016 5:00,California,33.20013525,-117.3569946,,
2,2016,2/24/2016 4:00,Ohio,38.9519,-81.9082,,
4,2016,4/26/2016 22:40,Wyoming,43.5091,-108.1822,,
1,2016,1/6/2016 0:00,California,34.2157,-119.0169,,
5,2016,5/31/2016 0:00,Texas,32.7913,-96.8139,,
12,2016,12/12/2016 23:00,Kentucky,37.785693,-82.801658,,
12,2016,12/15/2016 0:00,California,39.63016,-121.431598,,
6,2016,6/3/2016 0:00,Montana,48.7489,-113.7718,,
1,2016,1/17/2016 15:00,North Carolina,35.6253,-82.5166,,
7,2016,7/20/2016 14:30,Colorado,38.009,-108.0462,,
12,2016,12/22/2016 7:00,Pennsylvania,40.168849,-79.851127,,
3,2016,3/12/2016 20:30,California,39.7958,-121.4519,,
12,2016,12/20/2016 0:00,California,37.83536,-120.056857,,
12,2016,12/8/2016 23:00,California,35.856966,-121.413869,,
7,2016,7/20/2016 14:30,Colorado,37.9933,-108.012,,
12,2016,12/14/2016 22:00,California,40.621303,-124.210692,,
2,2016,2/24/2016 23:00,Pennsylvania,40.4372,-80.0813,,
10,2016,10/16/2016 15:00,California,37.6141,-119.076,,
1,2016,1/21/2016 9:20,Washington,47.8603,-122.3348,,
3,2016,3/14/2016 0:00,California,37.844,-122.1239,,
8,2016,8/7/2016 0:00,Colorado,37.4198,-107.8385,,
8,2016,8/7/2016 0:00,Tennessee,36.5221,-81.8103,,
12,2016,12/16/2016 0:00,California,41.845413,-123.969925,,
2,2016,2/18/2016 15:00,Idaho,45.8288,-115.6031,,
12,2016,12/15/2016 19:00,California,35.770582,-121.323815,,
10,2016,10/14/2016 0:00,Oregon,45.5469,-123.9047,,
7,2016,7/19/2016 0:00,Washington,47.8311,-119.9011,,
7,2016,7/5/2016 6:00,Texas,32.834,-96.8975,,
3,2016,3/11/2016 0:00,California,38.4115,-122.8921,,
10,2016,10/5/2016 9:30,Wyoming,44.7947,-107.9215,,
9,2016,9/27/2016 0:00,Minnesota,44.1527,-94.0658,,
9,2016,9/20/2016 0:00,Pennsylvania,40.070736,-75.326559,,
10,2016,10/21/2016 18:00,West Virginia,38.6725,-81.3907,,
12,2016,12/2/2016 0:00,Oregon,45.531962,-122.960461,,
9,2016,9/15/2016 13:00,Kansas,39.63843134,-95.14725681,,
5,2016,5/12/2016 0:00,Colorado,40.4673,-106.8302,,
8,2016,8/1/2016 0:00,Kentucky,38.6697,-85.1616,,
12,2016,12/23/2016 0:00,California,34.387459,-119.368134,,
3,2016,3/13/2016 0:00,California,38.5374,-122.6475,,
11,2016,11/27/2016 11:00,California,34.896813,-118.921159,,
11,2016,11/21/2016 0:00,Arizona,34.866733,-111.766985,,
8,2016,8/11/2016 0:00,Minnesota,44.451126,-92.2696,,
3,2016,3/7/2016 0:00,Kentucky,38.7839,-84.9013,,
12,2016,12/20/2016 0:00,Oregon,45.629207,-122.822548,,
12,2016,12/16/2016 0:00,California,41.357397,-124.074714,,
12,2016,12/24/2016 0:00,California,34.022705,-118.509724,,
3,2016,3/11/2016 0:00,California,39.6942,-123.7976,,
6,2016,6/20/2016 16:50,Colorado,39.4078,-105.4724,,
8,2016,8/7/2016 0:00,Colorado,37.6162,-107.8186,,
11,2016,11/30/2016 0:00,Oregon,44.164338,-124.029762,,
5,2016,5/6/2016 17:00,California,34.8662,-118.8813,,
9,2016,9/23/2016 0:00,Wisconsin,43.486,-91.2132,,
2,2016,2/24/2016 23:00,Pennsylvania,40.4377,-80.083,,
12,2016,12/10/2016 15:00,California,37.018892,-121.93556,,
7,2016,7/20/2016 14:30,Colorado,37.9939,-108.0216,,
11,2016,11/30/2016 0:00,Tennessee,35.724823,-83.491624,,
4,2016,4/26/2016 12:30,Wyoming,43.513,-108.1842,,
7,2016,7/20/2016 14:30,Colorado,38.0115,-108.0488,,
10,2016,10/30/2016 15:00,California,38.297838,-120.704661,,
10,2016,10/14/2016 0:00,Oregon,45.4966,-123.677,,
7,2016,7/20/2016 14:30,Colorado,38.0021,-108.0372,,
5,2016,5/21/2016 0:00,Washington,46.2149,-119.1444,,
5,2016,5/8/2016 23:00,Wyoming,43.5004,-110.9633,,
10,2016,10/15/2016 18:08,Oregon,45.4701,-122.6587,,
7,2016,7/7/2016 0:00,Maine,47.1496,-68.9434,,
6,2016,6/23/2016 0:00,West Virginia,38.3529,-80.7427,,
6,2016,6/24/2016 0:00,West Virginia,38.2217,-80.5293,,
12,2016,12/16/2016 4:00,California,34.149216,-117.940183,,
1,2016,1/21/2016 9:20,Washington,47.7651,-122.3856,,
10,2016,10/16/2016 17:00,California,38.3139,-120.6609,,
5,2016,5/24/2016 12:00,Montana,48.5431,-113.9591,,
3,2016,3/14/2016 0:00,California,38.5582,-123.0953,,
6,2016,6/3/2016 8:00,Texas,32.4399,-97.7881,,
5,2016,5/2/2016 14:45,West Virginia,37.7123,-82.3079,,
3,2017,3/15/2017 17:00,Washington,45.92401,-122.754514,,
6,2017,6/24/2017 6:00,North Carolina,36.29586263,-81.743517,,
2,2017,2/9/2017 11:00,Washington,47.4169527,-123.1317492,,
3,2017,3/7/2017 0:00,California,40.91213877,-122.110964,,
1,2017,1/24/2017 0:00,California,34.06239011,-118.5849607,,
5,2017,5/24/2017 0:00,Tennessee,35.72457989,-83.50704109,,
4,2017,4/25/2017 0:00,Washington,48.69637244,-118.197505,,
2,2017,2/24/2017 0:00,Oregon,45.35591761,-122.5849051,,
3,2017,3/15/2017 0:00,Oregon,45.567376,-122.812342,,
1,2017,1/8/2017 0:00,California,35.13748644,-120.6067082,,
3,2017,3/18/2017 0:00,Idaho,46.086845,-115.513358,,
3,2017,3/16/2017 0:00,Oregon,44.929589,-123.049734,,
1,2017,1/17/2017 0:00,North Carolina,36.411747,-81.48218355,,
2,2017,2/6/2017 0:00,California,37.07794252,-121.9805946,,
2,2017,2/28/2017 0:00,California,37.196704,-122.154441,,
1,2017,1/4/2017 0:00,California,37.01683953,-122.0627789,,
3,2017,3/15/2017 10:00,Washington,46.029522,-122.738416,,
3,2017,3/8/2017 0:00,Washington,47.93109,-122.308982,,
2,2017,2/9/2017 0:00,Washington,47.38035226,-122.9554581,,
3,2017,3/15/2017 1:00,Washington,48.623821,-122.448275,,
1,2017,1/9/2017 14:00,California,38.52090057,-122.4720513,,
3,2017,3/24/2017 0:00,Washington,47.959627,-122.248738,,
1,2017,1/12/2017 9:00,California,34.06203725,-118.984857,,
4,2017,4/23/2017 0:00,Kentucky,36.62937456,-84.22811475,,
2,2017,2/21/2017 0:00,California,37.97953546,-122.4994394,,
1,2017,1/24/2017 0:00,California,37.31941622,-122.265628,,
2,2017,2/16/2017 15:00,Washington,45.934422,-122.760786,,
5,2017,5/8/2017 0:00,Missouri,38.4919474,-90.43483478,,
1,2017,1/29/2017 0:00,California,37.86898188,-122.1956834,,
6,2017,6/19/2017 0:00,Vermont,43.10590179,-72.44447441,,
7,2017,7/11/2017 18:00,Colorado,39.24255184,-106.8813681,,
1,2017,1/5/2017 0:00,Pennsylvania,40.27673341,-78.92350659,,
4,2017,4/1/2017 0:00,Pennsylvania,40.520892,-80.089097,,
2,2017,2/7/2017 8:00,California,37.98513859,-122.5130417,,
2,2017,2/15/2017 0:00,Washington,47.535134,-122.347458,,
1,2017,1/10/2017 21:00,California,39.50534156,-121.5003975,,
1,2017,1/22/2017 0:00,California,38.67697649,-121.1921364,,
2,2017,2/16/2017 6:00,Washington,46.95593447,-118.7098838,,
1,2017,1/26/2017 0:00,Pennsylvania,41.26238872,-77.90853269,,
9,2017,9/3/2017 0:00,California,35.356143,-119.03961,,
3,2017,3/8/2017 0:00,California,38.00807124,-122.6173031,,
7,2017,7/16/2017 3:49,Arizona,34.34895607,-111.2668585,,
2,2017,2/22/2017 0:00,California,37.602094,-121.871191,,
1,2017,1/3/2017 0:00,West Virginia,39.44747129,-80.18251435,,
2,2017,2/16/2017 10:00,California,34.09901731,-116.9345475,,
6,2017,6/26/2017 0:00,Washington,47.80539609,-117.5532998,,
2,2017,2/17/2017 0:00,California,34.380809,-118.4056832,,
2,2017,2/17/2017 0:00,California,34.22240926,-118.3661203,,
4,2017,4/7/2017 0:00,Oregon,44.04653643,-124.071433,,
2,2017,2/7/2017 0:00,California,38.30334872,-120.6722988,,
1,2017,1/22/2017 0:00,California,37.86317238,-122.4968041,,
1,2017,1/12/2017 0:00,California,34.15214903,-117.9412065,,
1,2017,1/9/2017 0:00,Oregon,43.20365429,-124.3049956,,
4,2017,4/9/2017 0:00,Washington,48.095877,-118.68749,,
1,2017,1/24/2017 0:00,Virginia,36.8837723,-82.67461254,,
1,2017,1/4/2017 10:00,California,37.08229788,-121.976461,,
2,2017,2/28/2017 0:00,California,33.08260792,-116.9199524,,
1,2017,1/22/2017 0:00,Oregon,44.15797479,-123.5759976,,
2,2017,2/9/2017 0:00,Oregon,45.58963702,-122.8232586,,
1,2017,1/10/2017 12:00,California,38.63990848,-122.7574041,,
3,2017,3/17/2017 0:00,Wyoming,43.31347825,-110.7420242,,
4,2017,4/7/2017 0:00,Washington,48.26414063,-121.8777699,,
2,2017,2/16/2017 0:00,Washington,47.88404344,-122.3316061,,
1,2017,1/22/2017 15:00,California,33.9225391,-117.835709,,
2,2017,2/21/2017 0:00,Oregon,44.86769902,-123.1458391,,
4,2017,4/20/2017 11:00,California,36.00801476,-121.5122071,,
2,2017,2/7/2017 0:00,California,37.38644301,-122.2620793,,
2,2017,2/8/2017 0:00,Washington,47.43593125,-122.4658786,,
1,2017,1/19/2017 0:00,Pennsylvania,40.17135984,-80.20828843,,
1,2017,1/20/2017 0:00,California,34.28752918,-117.3556802,,
1,2017,1/9/2017 0:00,California,37.03155782,-122.0650416,,
3,2017,3/15/2017 0:00,Oregon,45.54421,-122.763103,,
2,2017,2/9/2017 0:00,Washington,47.51576386,-122.25385,,
6,2017,6/8/2017 0:00,California,38.76361817,-120.3239812,,
1,2017,1/9/2017 0:00,California,35.56650209,-121.0797424,,
2,2017,2/8/2017 6:00,California,37.94963871,-122.5132598,,
5,2017,5/23/2017 13:00,Kentucky,37.46259713,-82.65673523,,
4,2017,4/24/2017 0:00,Tennessee,35.26818518,-85.12267855,,
3,2017,3/18/2017 0:00,Idaho,46.12337387,-115.597912,,
2,2017,2/8/2017 0:00,Oregon,45.59489027,-122.8718205,,
4,2017,4/1/2017 22:00,Kentucky,37.277007,-83.108536,,
3,2017,3/27/2017 0:00,California,37.84242895,-122.4780543,,
2,2017,2/16/2017 0:00,Oregon,44.12321599,-123.620023,,
4,2017,4/23/2017 0:00,Kentucky,36.71594657,-83.60661439,,
5,2017,5/9/2017 0:00,Colorado,38.92225016,-104.9903631,,
1,2017,1/9/2017 0:00,California,35.55938329,-118.5872534,,
3,2017,3/23/2017 0:00,Idaho,47.44916502,-116.7776802,,
3,2017,3/27/2017 0:00,California,37.91406437,-122.5121986,,
2,2017,2/17/2017 20:00,California,34.31601832,-117.4793337,,
4,2017,4/28/2017 6:00,Oregon,45.61894112,-123.4177916,,
2,2017,2/6/2017 0:00,California,36.99061086,-121.7142246,,
2,2017,2/8/2017 0:00,Pennsylvania,41.78962654,-78.47623228,,
1,2017,1/10/2017 21:00,California,40.6850016,-122.042456,,
2,2017,2/3/2017 19:00,California,40.78935149,-122.3127754,,
2,2017,2/19/2017 22:00,Arizona,32.36993877,-110.7105473,,
5,2017,5/19/2017 0:00,Kentucky,36.770029,-83.712126,,
2,2017,2/5/2017 0:00,Oregon,44.41468206,-123.7462307,,
4,2017,4/23/2017 0:00,Tennessee,36.30159069,-83.87750882,,
2,2017,2/7/2017 7:00,California,37.81789885,-120.2851853,,
4,2017,4/24/2017 13:00,West Virginia,37.69857085,-82.29706429,,
2,2017,2/9/2017 11:00,Washington,47.18242872,-122.2480438,,
6,2017,6/18/2017 0:00,Wyoming,44.76558796,-109.4327121,,
1,2017,1/19/2017 23:00,California,34.23932576,-117.4983005,,
3,2017,3/21/2017 0:00,California,34.52842248,-120.1723488,,
6,2017,6/1/2017 0:00,Washington,47.67463292,-117.226052,,
4,2017,4/15/2017 0:00,Washington,48.34711783,-120.0729447,,
3,2017,3/8/2017 0:00,Ohio,40.56288,-80.715029,,
3,2017,3/7/2017 0:00,California,41.080488,-121.798074,,
1,2017,1/24/2017 13:00,West Virginia,38.18461017,-81.31717066,,
3,2017,3/1/2017 0:00,West Virginia,38.419904,-81.50457,,
1,2017,1/6/2017 0:00,California,35.42818822,-120.7711518,,
2,2017,2/9/2017 0:00,Washington,47.477798,-122.362716,,
2,2017,2/10/2017 0:00,California,39.310563,-120.686333,,
12,2017,12/30/2017 0:00,Idaho,46.22124322,-116.0489511,,
4,2017,4/29/2017 0:00,Missouri,38.17483722,-92.79794505,,
3,2017,3/15/2017 16:00,Oregon,45.27076031,-123.8354432,,
4,2017,4/20/2017 9:00,Pennsylvania,40.41337991,-79.9238858,,
2,2017,2/22/2017 4:00,Oregon,45.78715735,-123.9588755,,
2,2017,2/16/2017 0:00,Oregon,45.298184,-122.8087328,,
2,2017,2/10/2017 0:00,California,38.77083069,-120.4499206,,
12,2017,12/21/2017 0:00,Oregon,44.08419617,-122.2329364,,
3,2017,3/22/2017 0:00,Washington,48.736721,-122.359062,,
5,2017,5/16/2017 0:00,South Dakota,44.3517732,-103.7798821,,
1,2017,1/20/2017 16:00,California,34.23938592,-117.4982338,,
1,2017,1/9/2017 0:00,California,37.90798304,-122.2198603,,
1,2017,1/14/2017 0:00,West Virginia,38.36665773,-81.61067785,,
1,2017,1/19/2017 0:00,Washington,48.06938284,-123.7739535,,
3,2017,3/16/2017 8:00,Washington,47.143517,-122.108017,,
2,2017,2/21/2017 0:00,California,37.91538871,-121.8915772,,
4,2017,4/9/2017 0:00,Washington,46.03154457,-122.6604082,,
2,2017,2/5/2017 0:00,Oregon,45.51598796,-122.3614243,,
2,2017,2/7/2017 0:00,California,38.80779455,-123.0098213,,
5,2017,5/4/2017 11:00,Colorado,40.4839954,-107.0531393,,
1,2017,1/4/2017 0:00,California,37.18069623,-122.2144316,,
1,2017,1/6/2017 0:00,California,35.42801327,-120.7765753,,
2,2017,2/11/2017 0:00,California,38.77856835,-120.2613976,,
1,2017,1/5/2017 7:00,Oregon,44.62725474,-123.9675087,,
5,2017,5/2/2017 23:00,Wyoming,43.54829,-108.1901237,,
1,2017,1/4/2017 5:00,California,37.02125973,-121.9616328,,
1,2017,1/7/2017 0:00,California,36.4942495,-118.8237671,,
5,2017,5/4/2017 15:00,Indiana,39.72539392,-86.72234803,,
3,2017,3/27/2017 0:00,California,37.91493114,-122.6628583,,
1,2017,1/22/2017 0:00,Utah,37.12103728,-113.5490905,,
1,2017,1/9/2017 5:00,California,34.08329546,-118.7040568,,
2,2017,2/6/2017 0:00,California,37.36321806,-122.1689726,,
1,2017,1/10/2017 0:00,California,37.73969582,-122.4432161,,
2,2017,2/8/2017 0:00,California,37.99222287,-122.5988299,,
5,2017,5/19/2017 0:00,Wyoming,43.51364004,-108.1852766,,
2,2017,2/15/2017 0:00,California,37.39806804,-122.2765248,,
2,2017,2/16/2017 0:00,California,34.41189295,-119.740357,,
2,2017,2/27/2017 0:00,California,33.28491163,-116.8687058,,
4,2017,4/14/2017 0:00,Washington,48.75324647,-118.1354979,,
1,2017,1/10/2017 0:00,Idaho,43.57998825,-116.1451673,,
2,2017,2/10/2017 0:00,California,37.11199036,-121.9757197,,
2,2017,2/11/2017 0:00,Pennsylvania,40.62364418,-79.86552468,,
3,2017,3/20/2017 0:00,Washington,47.734742,-122.285041,,
12,2017,12/14/2017 6:00,North Carolina,35.425311,-83.744629,,
1,2017,1/10/2017 14:00,Oregon,42.42373266,-123.3280821,,
3,2017,3/16/2017 8:00,Washington,47.229291,-122.255001,,
3,2017,3/18/2017 0:00,Idaho,46.483063,-116.172497,,
1,2017,1/20/2017 0:00,California,34.15029849,-117.9438775,,
4,2017,4/20/2017 12:00,California,39.90714161,-123.7557456,,
3,2017,3/14/2017 0:00,Washington,47.68415,-117.104534,,
2,2017,2/24/2017 0:00,California,37.890359,-121.871398,,
6,2017,6/27/2017 0:00,Washington,46.24948002,-119.3390619,,
5,2017,5/20/2017 22:00,California,35.86431353,-121.4304994,,
5,2017,5/21/2017 0:00,North Carolina,35.14803123,-81.01035394,,
2,2017,2/7/2017 0:00,California,38.81859944,-123.0225391,,
4,2017,4/23/2017 0:00,Tennessee,36.2210159,-84.08529924,,
2,2017,2/16/2017 13:00,California,37.65203,-121.9822913,,
4,2017,4/26/2017 22:00,California,39.90752824,-123.7495218,,
3,2017,3/2/2017 0:00,Pennsylvania,40.4325874,-80.00745413,,
5,2017,5/18/2017 0:00,Washington,47.96243163,-122.2381187,,
4,2017,4/7/2017 20:00,California,37.83130513,-122.1903741,,
4,2017,4/23/2017 0:00,Tennessee,36.27035576,-82.23036111,,
2,2017,2/7/2017 6:00,California,40.01740913,-121.0966666,,
3,2017,3/16/2017 0:00,Idaho,46.545921,-116.247693,,
3,2017,3/14/2017 0:00,Washington,48.012132,-118.919306,,
4,2017,4/26/2017 0:00,Oregon,45.91520389,-123.9647618,,
2,2017,2/17/2017 0:00,California,34.41067785,-119.7061773,,
2,2017,2/17/2017 0:00,California,34.11457289,-118.8043161,,
2,2017,2/13/2017 0:00,California,37.04629251,-122.0134418,,
2,2017,2/7/2017 0:00,California,37.22499305,-122.1489595,,
4,2017,4/30/2017 0:00,Washington,46.39692045,-122.7979191,,
2,2017,2/9/2017 0:00,Washington,47.38482082,-122.0110634,,
3,2017,3/27/2017 0:00,Washington,48.62466012,-118.0724637,,
4,2017,4/23/2017 0:00,Kentucky,37.4877776,-82.65271182,,
3,2017,3/23/2017 0:00,California,41.05829529,-124.1431653,,
1,2017,1/3/2017 6:00,California,39.35900577,-123.5095595,,
4,2017,4/6/2017 0:00,Virginia,37.58211205,-79.72941649,,
3,2017,3/29/2017 1:00,Washington,47.9696408,-122.3510792,,
2,2017,2/16/2017 5:00,Washington,47.53222,-122.021859,,
1,2017,1/9/2017 0:00,California,37.01337021,-121.6503544,,
5,2017,5/1/2017 0:00,Ohio,41.16939609,-81.61214071,,
1,2017,1/9/2017 7:00,California,34.3330795,-116.8297837,,
3,2017,3/31/2017 0:00,Washington,45.915562,-122.740865,,
3,2017,3/20/2017 0:00,Washington,47.844033,-122.342937,,
2,2017,2/5/2017 10:00,Oregon,43.98279054,-124.0540224,,
4,2017,4/24/2017 0:00,Kentucky,36.73429097,-83.26251819,,
2,2017,2/10/2017 0:00,California,38.77656298,-119.9205469,,
1,2017,1/20/2017 0:00,California,34.01945681,-118.5048871,,
2,2017,2/21/2017 0:00,Montana,46.77115383,-114.353279,,
1,2017,1/11/2017 0:00,California,39.20099639,-120.8095385,,
1,2017,1/18/2017 4:00,Washington,46.45955095,-122.7508185,,
1,2017,1/9/2017 7:00,California,34.23963205,-116.9678174,,
5,2017,5/12/2017 22:00,Kentucky,38.07540319,-82.59402528,,
1,2017,1/19/2017 23:00,Washington,47.52013049,-122.387218,,
3,2017,3/28/2017 0:00,Oregon,45.5234247,-122.7095383,,
2,2017,2/9/2017 0:00,Washington,47.49931548,-122.3038035,,
2,2017,2/23/2017 0:00,California,38.00797062,-122.6171741,,
5,2017,5/12/2017 0:00,Missouri,38.34492599,-90.38634348,,
2,2017,2/7/2017 12:00,California,37.03845686,-122.0848471,,
4,2017,4/14/2017 3:00,Washington,47.96070249,-122.2456413,,
2,2017,2/23/2017 0:00,California,35.300372,-120.65539,,
2,2017,2/10/2017 9:00,California,39.32151816,-120.4235534,,
3,2017,3/6/2017 0:00,California,38.002075,-122.611728,,
5,2017,5/12/2017 0:00,Utah,40.48808507,-111.650935,,
5,2017,5/3/2017 19:00,Illinois,38.60823855,-90.048951,,
4,2017,4/13/2017 0:00,Oregon,45.34401354,-122.6193348,,
2,2017,2/11/2017 1:00,Utah,40.37960204,-111.5534648,,
4,2017,4/27/2017 10:00,Oregon,44.12206433,-122.4124263,,
4,2017,4/2/2017 9:00,Washington,47.88398686,-118.1639859,,
1,2017,1/8/2017 19:00,Nevada,39.30552057,-119.9142097,,
4,2017,4/8/2017 0:00,California,34.41015853,-119.71544,,
4,2017,4/30/2017 0:00,Mississippi,32.30284595,-90.905745,,
4,2017,4/6/2017 0:00,Pennsylvania,40.42020137,-79.82994351,,
2,2017,2/15/2017 0:00,Washington,47.79575909,-122.3915428,,
1,2017,1/8/2017 0:00,California,39.34438459,-122.6654722,,
2,2017,2/10/2017 17:00,California,38.76486531,-120.324996,,
5,2017,5/30/2017 3:00,Tennessee,36.27009466,-85.97897289,,
1,2017,1/20/2017 0:00,California,35.7215834,-120.6979166,,
3,2017,3/21/2017 20:40,Idaho,48.605862,-116.369756,,
1,2017,1/9/2017 5:00,California,34.11892324,-117.8235564,,
7,2017,7/1/2017 0:00,Vermont,43.65859938,-72.34106092,,
3,2017,3/7/2017 0:00,California,40.881754,-122.367,,
2,2017,2/27/2017 0:00,California,33.25383574,-117.1540032,,
2,2017,2/27/2017 0:00,California,33.30519197,-116.8789588,,
2,2017,2/15/2017 0:00,Idaho,42.63338074,-114.5205872,,
4,2017,4/7/2017 0:00,North Carolina,36.22480107,-81.52494138,,
3,2017,3/17/2017 0:00,Washington,48.615529,-122.438565,,
2,2017,2/21/2017 0:00,California,37.742472,-122.414222,,
1,2017,1/6/2017 0:00,California,35.77900132,-121.3288786,,
3,2017,3/18/2017 0:00,Oregon,45.973789,-117.264604,,
4,2017,4/7/2017 0:00,Washington,48.56465589,-119.722696,,
1,2017,1/11/2017 0:00,California,34.10541985,-118.368392,,
2,2017,2/21/2017 0:00,California,37.97107992,-120.3951429,,
2,2017,2/21/2017 0:00,California,37.37241248,-121.7716119,,
3,2017,3/25/2017 0:00,Arizona,36.187845,-112.032096,,
5,2017,5/5/2017 20:00,Maryland,39.28598942,-77.54963507,,
2,2017,2/27/2017 0:00,California,33.32657967,-117.1616583,,
2,2017,2/21/2017 0:00,California,38.008148,-122.617377,,
3,2017,3/20/2017 0:00,Washington,47.92444973,-122.3852767,,
3,2017,3/15/2017 7:00,Oregon,45.520603,-122.721696,,
1,2017,1/19/2017 8:00,California,39.19874154,-123.2847718,,
1,2017,1/9/2017 2:00,California,37.61662149,-122.4852077,,
3,2017,3/1/2017 0:00,California,37.761358,-122.025979,,
5,2017,5/19/2017 0:00,Washington,48.51199102,-118.145399,,
2,2017,2/9/2017 0:00,Washington,46.71607814,-122.2132134,,
2,2017,2/8/2017 0:00,Oregon,45.54554329,-122.7867427,,
2,2017,2/16/2017 0:00,Washington,47.505313,-122.19965,,
4,2017,4/14/2017 0:00,Colorado,37.25520686,-107.017168,,
4,2017,4/9/2017 0:00,Idaho,48.72384823,-116.5300705,,
1,2017,1/18/2017 0:00,Oregon,45.61062404,-122.8190661,,
3,2017,3/29/2017 6:00,Washington,47.96976148,-122.3511262,,
3,2017,3/16/2017 0:00,Washington,47.418594,-122.347205,,
3,2017,3/23/2017 7:36,Idaho,48.75463908,-116.4168941,,
1,2017,1/7/2017 0:00,California,36.40201679,-119.0048126,,
1,2017,1/11/2017 0:00,California,37.97157094,-122.2424441,,
2,2017,2/17/2017 0:00,Washington,48.95184809,-122.4604589,,
3,2017,3/26/2017 0:00,Washington,48.883075,-118.600077,,
1,2017,1/22/2017 0:00,California,38.59064577,-122.9583487,,
1,2017,1/24/2017 5:00,West Virginia,38.1779061,-81.30458817,,
4,2017,4/20/2017 14:00,West Virginia,37.99578839,-81.73845939,,
3,2017,3/18/2017 0:00,Washington,47.94213637,-122.3673205,,
1,2017,1/20/2017 0:00,California,34.39411841,-118.4148235,,
1,2017,1/20/2017 0:00,Ohio,38.95351828,-84.2759015,,
5,2017,5/11/2017 0:00,Ohio,40.77479079,-80.69692347,,
4,2017,4/2/2017 0:00,Mississippi,32.36487904,-90.87507319,,
1,2017,1/9/2017 0:00,California,37.10839705,-122.1146955,,
3,2017,3/5/2017 0:00,California,36.026196,-121.534139,,
2,2017,2/8/2017 0:00,Oregon,43.39079798,-123.541517,,
2,2017,2/16/2017 0:00,California,37.00790092,-122.0480689,,
2,2017,2/17/2017 0:00,California,34.36345704,-119.4488081,,
2,2017,2/20/2017 0:00,California,37.59479437,-121.9302567,,
2,2017,2/27/2017 0:00,California,33.07879925,-116.589966,,
4,2017,4/13/2017 9:00,North Carolina,36.03370811,-81.70315802,,
10,2017,10/23/2017 0:00,North Carolina,35.42027,-82.743583,,
3,2017,3/18/2017 0:00,Idaho,48.130894,-116.479598,,
1,2017,1/16/2017 7:00,Oregon,42.57651795,-123.593824,,
2,2017,2/10/2017 15:00,California,37.21201324,-122.0672826,,
3,2017,3/1/2017 0:00,Ohio,39.243182,-82.984168,,
1,2017,1/8/2017 0:00,California,39.81452834,-123.0790683,,
1,2017,1/24/2017 0:00,California,37.11761054,-122.0859022,,
1,2017,1/20/2017 0:00,California,35.52490704,-118.665478,,
2,2017,2/27/2017 0:00,California,32.996781,-116.958162,,
2,2017,2/24/2017 0:00,Utah,37.67124551,-112.1110735,,
3,2017,3/8/2017 0:00,California,36.23912968,-121.7747764,,
10,2017,10/22/2017 7:00,Washington,47.914045,-120.212877,,
